taxi_id;indulas;idotartam;tavolsag;viteldij;borravalo;fizetes_modja
197;2016-12-06 10:30:00;840;0,0;9,0;0,0;készpénz
5257;2016-12-14 22:30:00;480;1,5;7,25;2,0;bankkártya
8696;2016-12-30 15:15:00;660;0,5;7,0;0,0;készpénz
1322;2016-12-10 01:45:00;540;0,0;7,75;0,0;készpénz
1928;2016-12-07 18:45:00;120;0,0;3,75;0,0;készpénz
812;2016-12-30 23:15:00;540;0,0;7,5;2,0;bankkártya
1462;2016-12-02 09:00:00;420;1,3;6,75;0,0;készpénz
4689;2016-12-01 19:00:00;480;1,6;7,75;2,0;bankkártya
1486;2016-12-05 19:45:00;212;0,82;5,5;0,0;készpénz
8563;2016-12-30 12:45:00;780;0,0;9,0;0,0;készpénz
3016;2016-12-21 15:30:00;360;0,6;5,75;4,0;bankkártya
3387;2016-12-23 16:15:00;120;0,3;4,0;0,0;készpénz
4320;2016-12-01 09:45:00;1080;2,6;11,75;0,0;készpénz
3258;2016-12-17 16:45:00;240;0,5;4,75;0,0;készpénz
1037;2016-12-14 10:30:00;1140;3,3;13,25;0,0;készpénz
6786;2016-12-13 09:15:00;360;0,4;5,5;2,0;bankkártya
7891;2016-12-21 01:00:00;600;3,7;12,25;2,75;bankkártya
4301;2016-12-02 11:30:00;900;0,1;10,0;3,0;bankkártya
567;2016-12-17 15:15:00;360;2,3;9,0;3,0;bankkártya
6907;2016-12-09 13:30:00;420;1,1;6,75;0,0;készpénz
3612;2016-12-31 21:30:00;1200;0,0;16,0;0,0;készpénz
2283;2016-12-27 15:15:00;660;2,2;9,75;0,0;készpénz
1294;2016-12-07 22:45:00;960;5,5;17,0;0,0;készpénz
255;2016-12-22 05:00:00;240;1,2;6,5;2,0;bankkártya
2081;2016-12-09 11:00:00;60;0,1;3,5;0,0;készpénz
3004;2016-12-21 11:30:00;840;1,1;8,5;0,0;készpénz
2318;2016-12-21 16:15:00;1920;11,9;33,5;7,8;bankkártya
284;2016-12-22 18:30:00;3660;19,0;48,0;0,0;készpénz
5329;2016-12-15 21:30:00;1920;17,8;43,5;0,0;készpénz
74;2016-12-29 11:45:00;498;1,27;7,25;0,0;készpénz
1383;2016-12-14 03:00:00;180;0,0;4,75;0,0;készpénz
2601;2016-12-27 17:45:00;0;0,0;13,75;0,0;készpénz
1380;2016-12-02 12:00:00;420;0,9;6,25;1,25;bankkártya
1869;2016-12-16 19:00:00;1980;5,24;18,25;0,0;készpénz
3721;2016-12-05 14:45:00;240;0,0;4,75;0,0;készpénz
778;2016-12-16 11:45:00;660;1,3;7,75;0,0;készpénz
8634;2016-12-15 16:00:00;240;0,7;5,0;2,0;bankkártya
527;2016-12-31 10:15:00;780;4,5;14,25;0,0;készpénz
2009;2016-12-15 08:30:00;0;0,0;3,25;0,0;készpénz
8361;2016-12-15 18:00:00;960;1,2;9,0;2,0;bankkártya
3340;2016-12-23 09:45:00;360;1,2;6,75;0,0;készpénz
938;2016-12-11 03:00:00;660;5,5;15,5;0,0;készpénz
5571;2016-12-16 19:45:00;720;1,7;9,0;0,0;készpénz
814;2016-12-11 21:45:00;180;0,5;4,75;0,0;készpénz
8274;2016-12-31 16:15:00;720;0,0;9,75;2,15;bankkártya
475;2016-12-24 20:30:00;240;0,76;5,5;0,0;készpénz
386;2016-12-14 11:45:00;180;0,6;4,75;0,0;készpénz
349;2016-12-09 17:45:00;480;1,5;7,5;0,0;készpénz
4825;2016-12-08 11:00:00;480;1,6;8,0;4,0;bankkártya
6620;2016-12-12 17:15:00;2460;17,4;43,75;8,75;bankkártya
3033;2016-12-01 07:00:00;420;1,5;7,25;2,0;bankkártya
433;2016-12-21 17:15:00;1020;0,0;18,25;0,0;készpénz
7063;2016-12-09 16:00:00;420;0,0;6,5;0,0;készpénz
8565;2016-12-30 20:30:00;780;4,3;14,25;3,05;bankkártya
1731;2016-12-22 15:15:00;840;0,1;11,75;0,0;készpénz
1240;2016-12-09 18:45:00;420;1,2;7,0;2,0;bankkártya
157;2016-12-29 17:30:00;240;0,0;5,0;1,0;bankkártya
5990;2016-12-20 22:45:00;180;0,4;4,5;0,0;készpénz
2388;2016-12-31 02:30:00;180;0,0;4,75;0,0;készpénz
7999;2016-12-20 21:00:00;120;0,6;4,5;0,0;készpénz
2215;2016-12-07 16:30:00;3780;16,9;44,75;12,18;bankkártya
53;2016-12-28 19:15:00;1020;0,1;12,0;2,4;bankkártya
6654;2016-12-02 02:45:00;900;0,3;16,25;3,55;bankkártya
4790;2016-12-29 21:15:00;600;2,4;9,75;3,0;bankkártya
4934;2016-12-19 07:45:00;540;1,4;7,75;2,0;bankkártya
1744;2016-12-03 00:15:00;360;2,6;9,5;0,0;készpénz
169;2016-12-06 19:00:00;360;0,8;6,0;0,0;készpénz
3649;2016-12-11 02:15:00;720;0,1;9,25;0,0;készpénz
3909;2016-12-24 18:30:00;0;0,0;2,0;0,0;készpénz
7961;2016-12-16 18:30:00;240;0,5;4,75;1,0;bankkártya
6755;2016-12-01 10:00:00;2760;22,0;53,75;11,55;bankkártya
7407;2016-12-03 00:15:00;240;0,7;5,25;0,0;készpénz
2259;2016-12-13 01:45:00;180;1,1;5,75;0,0;készpénz
6113;2016-12-18 00:00:00;1020;4,2;13,75;0,0;készpénz
5178;2016-12-09 21:45:00;480;1,1;6,75;0,0;készpénz
2733;2016-12-10 22:45:00;360;1,5;7,5;0,0;készpénz
6569;2016-12-23 16:45:00;300;0,0;5,5;0,0;készpénz
3792;2016-12-04 14:15:00;420;1,2;7,0;0,0;készpénz
1000;2016-12-05 18:30:00;2591;17,96;44,5;0,0;bankkártya
7230;2016-12-09 17:30:00;1020;0,7;9,0;0,0;készpénz
1309;2016-12-30 20:45:00;840;2,2;10,25;0,0;készpénz
2847;2016-12-15 20:30:00;780;2,4;10,25;2,0;bankkártya
3846;2016-12-09 11:00:00;900;0,1;10,25;0,0;készpénz
1751;2016-12-15 13:45:00;660;0,0;9,0;0,0;készpénz
7349;2016-12-16 07:15:00;0;0,0;8,25;4,0;bankkártya
5857;2016-12-03 02:00:00;540;0,0;8,0;0,0;készpénz
1472;2016-12-29 15:30:00;660;2,4;10,0;2,2;bankkártya
2845;2016-12-12 09:45:00;621;1,4;7,75;0,0;bankkártya
2932;2016-12-08 20:30:00;960;3,3;12,5;2,5;bankkártya
6562;2016-12-02 20:00:00;240;0,0;5,25;0,0;készpénz
1886;2016-12-31 11:30:00;480;1,2;7,25;0,0;készpénz
8749;2016-12-11 08:15:00;180;0,6;4,75;0,0;készpénz
7430;2016-12-08 14:30:00;7320;0,0;3,25;0,0;készpénz
733;2016-12-02 22:30:00;240;0,5;4,75;0,0;készpénz
7587;2016-12-31 01:30:00;780;5,9;17,5;0,0;bankkártya
3478;2016-12-18 19:45:00;720;2,11;10,0;0,0;készpénz
5631;2016-12-20 21:00:00;0;0,0;3,25;0,0;készpénz
3601;2016-12-09 11:15:00;360;0,1;9,25;0,0;készpénz
4254;2016-12-19 17:30:00;240;0,0;4,5;2,0;bankkártya
4128;2016-12-20 16:30:00;480;1,3;7,0;2,0;bankkártya
29;2016-12-08 00:15:00;300;0,0;6,0;0,0;készpénz
6115;2016-12-18 11:45:00;420;1,9;8,25;1,75;bankkártya
1742;2016-12-02 20:00:00;600;1,5;8,0;0,0;készpénz
0;2016-12-30 19:45:00;840;0,1;10,5;0,0;készpénz
3954;2016-12-31 14:45:00;240;0,3;4,75;0,0;készpénz
3824;2016-12-31 15:00:00;420;2,7;10,0;4,0;bankkártya
4855;2016-12-27 15:45:00;720;1,6;9,25;0,0;készpénz
3941;2016-12-20 20:00:00;2820;9,7;34,5;0,0;készpénz
2088;2016-12-09 04:45:00;480;1,6;7,75;0,0;készpénz
5901;2016-12-29 10:45:00;660;0,0;7,75;0,0;készpénz
827;2016-12-30 19:45:00;300;0,9;5,25;0,0;készpénz
2663;2016-12-16 13:15:00;11;0,0;3,25;0,0;készpénz
3147;2016-12-29 00:45:00;360;1,2;6,25;0,0;készpénz
76;2016-12-10 03:15:00;1440;10,9;28,25;8,05;bankkártya
1322;2016-12-02 23:15:00;600;0,0;8,0;2,0;bankkártya
5114;2016-12-01 09:30:00;420;0,0;6,0;2,0;bankkártya
6505;2016-12-10 07:45:00;600;2,9;10,5;0,0;készpénz
998;2016-12-14 11:45:00;325;0,68;5,5;2,0;bankkártya
304;2016-12-23 22:00:00;600;2,3;9,0;2,0;bankkártya
8200;2016-12-14 17:15:00;720;1,2;8,25;0,0;készpénz
7748;2016-12-04 20:15:00;180;0,0;5,5;1,0;bankkártya
5161;2016-12-27 21:45:00;720;2,6;10,25;0,0;készpénz
8154;2016-12-03 20:00:00;540;0,8;6,75;2,0;bankkártya
3018;2016-12-20 18:30:00;780;1,1;8,5;1,0;bankkártya
5825;2016-12-08 19:45:00;1440;3,9;15,25;0,0;készpénz
5243;2016-12-01 09:15:00;480;0,0;6,75;0,0;készpénz
6944;2016-12-01 18:45:00;1500;11,9;32,25;0,0;készpénz
8108;2016-12-01 15:00:00;300;0,9;5,75;2,0;bankkártya
6407;2016-12-19 15:15:00;180;0,0;4,75;0,0;készpénz
5540;2016-12-11 00:45:00;180;1,0;5,75;0,0;készpénz
5511;2016-12-16 09:15:00;900;1,4;9,75;0,0;készpénz
8210;2016-12-07 22:30:00;120;0,4;4,25;0,0;készpénz
1811;2016-12-26 13:00:00;360;0,0;6,75;2,0;bankkártya
8063;2016-12-02 12:15:00;300;0,4;5,0;0,0;készpénz
2742;2016-12-28 17:45:00;420;1,1;6,25;0,0;készpénz
5775;2016-12-25 23:30:00;1680;12,7;34,25;0,0;készpénz
6101;2016-12-22 12:15:00;0;0,0;3,25;0,0;készpénz
177;2016-12-13 13:30:00;173;0,8;5,0;0,0;készpénz
4287;2016-12-12 12:00:00;660;1,1;7,75;0,0;készpénz
1438;2016-12-09 11:30:00;300;0,9;6,0;2,0;bankkártya
5044;2016-12-01 17:15:00;1020;4,8;15,75;4,0;bankkártya
3567;2016-12-15 17:15:00;840;0,9;8,75;0,0;készpénz
3617;2016-12-16 10:00:00;420;0,8;6,25;0,0;készpénz
5408;2016-12-20 12:45:00;240;0,6;5,25;0,0;készpénz
4168;2016-12-06 17:15:00;480;0,8;6,25;1,5;bankkártya
3649;2016-12-31 00:30:00;420;0,0;7,0;0,0;készpénz
2271;2016-12-21 14:15:00;540;0,8;6,5;0,0;készpénz
4168;2016-12-02 13:15:00;1380;16,1;39,75;14,05;bankkártya
8491;2016-12-02 21:45:00;840;4,0;13,25;0,0;készpénz
3675;2016-12-10 06:00:00;1020;12,4;32,0;0,0;készpénz
8247;2016-12-09 02:30:00;1380;5,7;19,0;3,8;bankkártya
7701;2016-12-16 19:30:00;540;0,8;6,5;0,0;készpénz
5240;2016-12-04 00:15:00;480;2,5;9,75;2,25;bankkártya
5301;2016-12-29 12:00:00;300;0,7;5,25;0,0;készpénz
5143;2016-12-16 01:30:00;300;0,0;7,0;2,0;bankkártya
4532;2016-12-20 22:30:00;120;0,5;4,5;3,0;bankkártya
7150;2016-12-14 12:45:00;420;1,6;7,25;0,0;készpénz
8569;2016-12-08 16:30:00;660;1,8;8,5;0,0;készpénz
4494;2016-12-04 03:30:00;240;0,8;5,25;0,0;készpénz
5997;2016-12-14 15:15:00;840;1,5;9,0;0,0;készpénz
7356;2016-12-12 18:45:00;1260;3,1;13,25;2,65;bankkártya
6211;2016-12-04 13:45:00;540;0,9;7,25;3,0;bankkártya
6232;2016-12-13 12:45:00;300;0,7;5,5;0,0;készpénz
5937;2016-12-19 17:45:00;240;0,12;4,5;0,0;készpénz
1534;2016-12-10 17:00:00;960;2,3;10,75;0,0;készpénz
3175;2016-12-19 19:30:00;480;0,6;6,25;0,0;készpénz
6575;2016-12-12 14:45:00;960;2,7;11,0;2,0;bankkártya
5983;2016-12-21 00:15:00;540;4,3;13,5;0,0;készpénz
4790;2016-12-16 11:00:00;600;1,2;7,75;2,0;bankkártya
5677;2016-12-15 15:15:00;1680;5,5;18,75;4,0;bankkártya
4015;2016-12-14 18:00:00;1140;1,5;10,75;3,06;bankkártya
4029;2016-12-05 17:00:00;960;1,99;10,25;0,0;készpénz
5293;2016-12-12 22:15:00;240;1,2;6,25;3,0;bankkártya
3291;2016-12-22 14:00:00;420;1,0;6,25;3,0;bankkártya
1959;2016-12-21 08:15:00;600;1,7;8,5;2,0;bankkártya
8164;2016-12-27 13:00:00;120;0,3;4,0;0,0;készpénz
8634;2016-12-19 09:30:00;540;1,6;7,75;1,0;bankkártya
8414;2016-12-06 16:30:00;1647;10,82;29,75;0,0;készpénz
416;2016-12-21 09:00:00;780;1,7;9,5;1,5;bankkártya
6927;2016-12-21 14:45:00;600;1,1;7,75;0,0;készpénz
2828;2016-12-12 14:45:00;360;1,5;6,75;0,0;készpénz
6785;2016-12-07 10:30:00;300;0,7;5,5;2,0;bankkártya
1302;2016-12-19 18:15:00;1560;1,3;12,25;2,55;bankkártya
103;2016-12-29 19:00:00;360;1,0;6,25;1,75;bankkártya
7;2016-12-29 20:00:00;660;0,7;7,25;3,0;bankkártya
1852;2016-12-04 16:15:00;1380;0,1;13,0;2,8;bankkártya
6076;2016-12-31 01:30:00;480;0,1;8,0;2,0;bankkártya
6631;2016-12-22 19:30:00;540;0,9;6,75;0,0;készpénz
4958;2016-12-22 17:15:00;420;0,8;6,0;1,0;bankkártya
1586;2016-12-09 14:30:00;240;1,0;5,75;0,0;készpénz
2139;2016-12-09 10:45:00;0;0,1;3,25;0,0;készpénz
4443;2016-12-29 22:00:00;1440;7,7;22,5;0,0;készpénz
5579;2016-12-12 20:30:00;600;1,13;8,25;0,0;készpénz
1092;2016-12-21 21:00:00;1620;13,2;34,75;0,0;készpénz
8647;2016-12-17 19:30:00;960;5,7;17,0;0,0;készpénz
117;2016-12-15 23:15:00;480;2,3;8,75;0,0;készpénz
7860;2016-12-20 16:00:00;300;0,8;5,5;0,0;készpénz
5313;2016-12-09 19:00:00;960;2,2;10,5;0,0;készpénz
1552;2016-12-05 15:15:00;569;1,2;7,5;0,0;készpénz
6614;2016-12-28 20:30:00;2220;8,0;24,5;0,0;készpénz
5869;2016-12-27 20:00:00;1080;7,3;20,5;0,0;készpénz
8312;2016-12-23 09:30:00;180;0,5;4,5;0,0;készpénz
3027;2016-12-20 09:15:00;1320;3,3;13,75;2,0;bankkártya
8540;2016-12-03 13:45:00;1980;17,8;43,5;0,0;készpénz
5900;2016-12-13 18:00:00;780;0,9;7,75;0,0;készpénz
6429;2016-12-08 12:15:00;240;0,5;4,75;0,0;készpénz
1529;2016-12-21 13:45:00;420;1,9;7,75;0,0;készpénz
595;2016-12-05 18:45:00;240;0,9;5,5;0,0;készpénz
199;2016-12-18 02:15:00;360;1,3;6,25;0,0;készpénz
7210;2016-12-12 14:45:00;540;0,0;7,5;2,0;bankkártya
8630;2016-12-17 14:15:00;480;1,2;7,25;0,0;készpénz
1115;2016-12-08 09:15:00;900;1,2;8,75;3,0;bankkártya
4206;2016-12-20 19:45:00;360;1,0;6,25;2,0;bankkártya
7587;2016-12-15 10:30:00;780;1,0;8,0;2,0;bankkártya
4993;2016-12-28 15:00:00;660;1,6;8,5;0,0;készpénz
6597;2016-12-06 16:30:00;60;0,4;4,25;0,0;készpénz
7555;2016-12-07 19:15:00;840;3,4;12,75;0,0;készpénz
6858;2016-12-30 21:00:00;420;1,6;7,25;5,0;bankkártya
4143;2016-12-01 23:15:00;405;0,9;6,25;1,0;bankkártya
3206;2016-12-18 15:45:00;1020;3,0;12,25;0,0;készpénz
2916;2016-12-05 02:00:00;420;3,8;11,75;0,0;készpénz
977;2016-12-15 14:00:00;540;0,7;6,5;2,0;bankkártya
4737;2016-12-21 07:30:00;300;0,82;6,0;1,0;bankkártya
6806;2016-12-03 18:45:00;720;2,3;9,5;0,0;készpénz
2991;2016-12-16 08:15:00;184;0,18;4,25;0,0;készpénz
1671;2016-12-04 00:00:00;900;3,1;11,75;0,0;vitatott
7541;2016-12-10 11:30:00;300;0,0;5,5;0,0;készpénz
1234;2016-12-14 15:30:00;480;5,3;6,75;2,0;bankkártya
5054;2016-12-08 23:30:00;480;0,0;7,5;0,0;készpénz
3637;2016-12-04 19:15:00;300;0,0;5,5;0,0;készpénz
1243;2016-12-14 20:00:00;780;0,0;8,25;3,0;bankkártya
8289;2016-12-05 21:00:00;780;0,0;12,25;0,0;ingyenes
8564;2016-12-21 13:45:00;360;0,7;5,75;0,0;készpénz
2845;2016-12-16 13:45:00;957;1,92;10,0;2,7;bankkártya
7777;2016-12-27 12:00:00;960;2,8;11,5;0,0;készpénz
5659;2016-12-07 20:15:00;780;1,8;9,5;2,1;bankkártya
1274;2016-12-19 14:45:00;720;1,6;8,5;2,0;bankkártya
602;2016-12-20 23:15:00;1080;0,0;15,75;1,0;bankkártya
6426;2016-12-06 16:30:00;180;0,4;4,5;1,0;bankkártya
1564;2016-12-05 15:15:00;2460;18,0;45,5;0,0;készpénz
5704;2016-12-12 18:00:00;540;0,7;6,75;2,0;bankkártya
1901;2016-12-02 21:45:00;60;0,0;3,25;0,0;készpénz
1257;2016-12-02 23:15:00;420;1,8;7,75;0,0;készpénz
593;2016-12-01 00:00:00;540;1,9;8,75;0,0;készpénz
3877;2016-12-13 10:00:00;360;0,6;5,5;8,0;bankkártya
3216;2016-12-30 11:00:00;300;0,6;5,25;0,0;készpénz
1378;2016-12-19 19:00:00;660;1,8;8,75;0,0;készpénz
316;2016-12-27 22:15:00;600;3,4;11,5;0,0;készpénz
2745;2016-12-16 18:30:00;480;0,4;6,0;0,0;készpénz
1302;2016-12-09 00:30:00;300;1,0;6,0;0,0;készpénz
7112;2016-12-14 18:15:00;900;1,6;9,5;0,0;készpénz
7577;2016-12-05 16:45:00;3300;13,5;37,75;0,0;készpénz
6837;2016-12-02 12:45:00;2220;18,3;46,0;9,2;bankkártya
5175;2016-12-15 16:00:00;180;0,5;4,75;1,0;bankkártya
1942;2016-12-25 01:30:00;240;1,0;5,75;2,0;bankkártya
3026;2016-12-31 21:15:00;960;2,05;11,25;0,0;készpénz
2572;2016-12-08 18:30:00;900;1,6;9,25;2,0;bankkártya
5076;2016-12-07 20:45:00;1440;18,0;44,25;9,75;bankkártya
1106;2016-12-02 22:30:00;660;3,5;11,75;2,55;bankkártya
5828;2016-12-06 08:00:00;840;5,7;16,5;0,0;készpénz
7540;2016-12-03 18:15:00;600;1,1;7,75;2,0;bankkártya
4735;2016-12-10 20:15:00;300;0,8;5,5;0,0;készpénz
8082;2016-12-14 13:15:00;540;0,7;6,75;0,0;készpénz
1282;2016-12-10 02:45:00;300;3,5;11,0;2,2;bankkártya
2036;2016-12-21 09:45:00;480;1,3;7,25;3,0;bankkártya
6058;2016-12-19 08:45:00;4260;18,0;49,5;10,7;bankkártya
342;2016-12-16 16:45:00;840;1,0;8,75;0,0;készpénz
1261;2016-12-20 18:45:00;600;0,0;7,25;1,5;bankkártya
7456;2016-12-03 10:45:00;480;1,6;8,0;0,0;készpénz
2218;2016-12-22 18:15:00;1140;1,1;10,0;0,0;készpénz
5343;2016-12-23 00:00:00;480;2,5;9,25;2,0;bankkártya
2782;2016-12-09 20:30:00;960;0,2;14,0;0,0;készpénz
8630;2016-12-09 12:45:00;300;0,7;5,5;2,0;bankkártya
2768;2016-12-09 15:00:00;2880;1,1;48,25;10,45;bankkártya
3313;2016-12-10 12:30:00;120;0,2;4,25;0,0;készpénz
5538;2016-12-12 18:45:00;600;2,5;9,5;0,0;készpénz
2612;2016-12-09 08:30:00;360;0,0;5,75;0,0;készpénz
7888;2016-12-14 15:00:00;2580;17,8;44,75;8,95;bankkártya
1615;2016-12-04 02:30:00;660;0,1;10,75;0,0;készpénz
567;2016-12-16 13:15:00;600;1,2;7,75;4,0;bankkártya
8561;2016-12-13 12:30:00;360;1,0;6,0;0,0;készpénz
2796;2016-12-02 12:00:00;780;2,1;9,5;0,0;készpénz
5140;2016-12-17 17:30:00;540;1,1;7,0;0,0;készpénz
1163;2016-12-31 00:00:00;300;1,2;6,25;0,0;készpénz
3915;2016-12-13 12:15:00;180;0,6;4,75;0,0;készpénz
8414;2016-12-02 15:15:00;539;1,36;7,75;3,0;bankkártya
768;2016-12-12 18:00:00;120;0,5;4,5;1,0;bankkártya
6585;2016-12-01 15:00:00;3360;13,2;37,25;7,45;bankkártya
7776;2016-12-05 15:00:00;840;0,1;10,0;0,0;készpénz
7384;2016-12-02 08:30:00;300;0,6;5,0;0,0;készpénz
4488;2016-12-02 19:45:00;1140;8,9;25,0;0,0;bankkártya
4542;2016-12-12 09:45:00;540;1,8;8,0;0,0;készpénz
4213;2016-12-02 17:30:00;720;3,4;11,75;2,0;bankkártya
7451;2016-12-02 22:45:00;540;1,3;7,5;0,0;készpénz
4106;2016-12-17 09:00:00;420;0,0;8,25;0,0;készpénz
6200;2016-12-15 15:00:00;540;1,0;7,0;0,0;készpénz
2699;2016-12-23 14:15:00;420;1,3;7,0;0,0;készpénz
8640;2016-12-14 16:45:00;720;0,8;7,75;2,0;bankkártya
6544;2016-12-27 16:15:00;1020;0,0;12,0;0,0;készpénz
2992;2016-12-09 14:45:00;1740;2,3;15,75;0,0;készpénz
8200;2016-12-14 12:15:00;540;2,8;10,25;0,0;készpénz
8749;2016-12-22 18:45:00;1080;3,3;12,75;2,0;bankkártya
8682;2016-12-23 13:45:00;900;2,0;10,0;2,0;bankkártya
6401;2016-12-21 13:30:00;1200;3,1;13,25;0,0;készpénz
225;2016-12-06 22:45:00;180;0,3;4,5;0,0;bankkártya
6779;2016-12-11 22:15:00;540;0,1;10,0;2,2;bankkártya
2856;2016-12-20 08:45:00;240;0,9;5,5;0,0;készpénz
4951;2016-12-13 21:15:00;2362;31,57;75,25;15,0;bankkártya
6902;2016-12-30 22:30:00;180;0,0;4,25;0,0;készpénz
517;2016-12-03 22:00:00;60;0,2;3,75;0,0;készpénz
6853;2016-12-02 16:00:00;240;0,4;4,75;2,0;bankkártya
5301;2016-12-02 16:30:00;660;1,6;8,75;2,0;bankkártya
8273;2016-12-06 18:15:00;360;1,0;6,25;0,0;készpénz
4560;2016-12-30 00:15:00;180;0,0;5,0;0,0;ingyenes
7523;2016-12-15 08:45:00;1740;0,0;20,0;5,0;bankkártya
6985;2016-12-19 15:00:00;1140;0,1;11,5;0,0;bankkártya
6867;2016-12-10 16:45:00;600;1,0;7,0;0,0;készpénz
4664;2016-12-10 00:45:00;780;3,2;11,25;3,4;bankkártya
1381;2016-12-09 18:30:00;1200;1,6;11,0;2,0;bankkártya
456;2016-12-29 09:30:00;300;0,7;5,25;0,0;készpénz
5268;2016-12-29 18:15:00;480;1,1;7,0;0,0;készpénz
3465;2016-12-07 09:45:00;1020;0,0;11,0;2,2;bankkártya
6537;2016-12-18 02:00:00;360;1,2;6,5;1,35;bankkártya
4752;2016-12-10 12:45:00;1980;11,8;31,75;9,06;bankkártya
6196;2016-12-07 09:30:00;300;1,1;6,0;2,0;bankkártya
7651;2016-12-11 03:45:00;180;0,9;5,25;3,0;bankkártya
2884;2016-12-31 22:00:00;540;1,6;7,75;2,0;bankkártya
5138;2016-12-09 13:30:00;360;0,8;5,75;0,0;készpénz
6096;2016-12-24 23:15:00;660;2,7;10,5;3,0;bankkártya
4210;2016-12-14 07:30:00;120;0,7;5,0;0,0;készpénz
7629;2016-12-07 07:45:00;360;0,8;6,0;3,0;bankkártya
4832;2016-12-20 16:30:00;540;0,8;6,75;0,0;készpénz
7776;2016-12-17 16:00:00;780;0,0;8,5;3,0;bankkártya
3946;2016-12-31 00:15:00;420;3,1;10,5;0,0;készpénz
1314;2016-12-29 15:45:00;180;0,5;4,75;0,0;készpénz
2022;2016-12-23 12:00:00;660;2,3;9,75;2,0;bankkártya
5025;2016-12-13 13:30:00;720;0,1;9,0;3,0;bankkártya
5787;2016-12-24 11:30:00;540;1,1;7,25;0,0;készpénz
8588;2016-12-01 23:15:00;1500;0,9;38,5;0,0;készpénz
6923;2016-12-31 17:00:00;0;0,0;3,25;0,0;készpénz
4880;2016-12-01 12:00:00;660;5,3;16,25;2,0;bankkártya
5655;2016-12-04 10:45:00;498;1,86;8,25;0,0;készpénz
2330;2016-12-06 09:00:00;360;0,0;5,5;0,0;készpénz
1905;2016-12-01 07:30:00;540;1,2;7,5;0,0;készpénz
8264;2016-12-04 18:15:00;2700;17,8;44,5;0,0;készpénz
3296;2016-12-16 13:30:00;480;1,3;6,75;1,01;bankkártya
6861;2016-12-08 13:15:00;600;2,43;10,0;3,0;bankkártya
506;2016-12-12 19:15:00;0;0,0;3,25;0,0;készpénz
2003;2016-12-13 16:45:00;420;1,1;7,0;0,0;készpénz
3931;2016-12-10 17:00:00;660;1,6;8,5;2,0;bankkártya
5948;2016-12-01 14:00:00;600;0,7;7,0;0,0;készpénz
1842;2016-12-27 18:15:00;660;5,4;16,25;0,0;készpénz
2221;2016-12-23 05:00:00;1440;16,14;40,5;6,08;bankkártya
8634;2016-12-28 16:00:00;240;0,5;5,0;0,0;készpénz
1257;2016-12-06 16:45:00;300;0,9;6,0;2,0;bankkártya
7528;2016-12-11 00:30:00;660;0,0;10,25;0,0;készpénz
1563;2016-12-09 20:45:00;780;0,0;12,75;0,0;készpénz
8630;2016-12-22 17:15:00;780;1,5;9,0;2,0;bankkártya
7861;2016-12-07 18:45:00;780;1,8;9,0;0,0;készpénz
8630;2016-12-21 10:00:00;240;0,3;4,75;1,75;bankkártya
5813;2016-12-15 09:45:00;431;1,02;6,5;0,0;készpénz
6185;2016-12-15 12:00:00;780;1,9;9,5;0,0;készpénz
5894;2016-12-17 18:45:00;720;3,5;12,0;2,4;bankkártya
1079;2016-12-09 20:30:00;588;2,07;8,5;2,0;bankkártya
3428;2016-12-02 19:30:00;540;1,4;7,5;2,0;bankkártya
376;2016-12-12 19:00:00;480;0,0;6,25;0,0;készpénz
7556;2016-12-22 10:00:00;0;0,0;3,25;0,0;készpénz
4832;2016-12-30 21:45:00;540;1,5;7,75;0,0;készpénz
1981;2016-12-07 13:45:00;240;0,3;4,5;0,0;készpénz
5130;2016-12-29 21:00:00;540;0,0;7,25;0,0;készpénz
2251;2016-12-27 15:15:00;180;0,6;4,75;0,0;készpénz
8392;2016-12-09 12:15:00;420;1,5;7,5;2,0;bankkártya
1521;2016-12-06 12:15:00;240;0,4;4,75;0,0;készpénz
